,Price,Type,Rooms,Postcode,Bedroom2,Bathroom,YearBuilt,Suburb,zipcode,price,weekly_price,monthly_price
1253,937500.0,h,2,3068.0,2.0,1.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1254,1710000.0,h,3,3068.0,3.0,2.0,1880.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1255,1600000.0,h,3,3068.0,3.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1256,1300000.0,h,3,3068.0,3.0,1.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1257,2300000.0,h,4,3068.0,4.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1258,490000.0,u,2,3068.0,2.0,1.0,2012.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1259,1300000.0,h,3,3068.0,3.0,2.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1260,1300000.0,h,3,3068.0,3.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1261,2150000.0,h,3,3068.0,3.0,2.0,1898.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1262,775000.0,t,3,3068.0,3.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1263,1581000.0,h,3,3068.0,3.0,1.0,1910.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1264,602000.0,u,2,3068.0,2.0,1.0,1980.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1265,650000.0,h,2,3068.0,2.0,1.0,1980.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1266,1283000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1267,1450000.0,h,3,3068.0,3.0,2.0,1905.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1268,1325000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1269,1825000.0,h,4,3068.0,4.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1270,1500000.0,h,3,3068.0,3.0,1.0,1900.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1271,641000.0,u,2,3068.0,2.0,1.0,1980.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1272,1250000.0,h,2,3068.0,2.0,1.0,1890.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1273,1652500.0,h,3,3068.0,3.0,1.0,1904.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1274,1250000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1275,1660000.0,h,3,3068.0,3.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1276,465000.0,u,1,3068.0,1.0,1.0,1970.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1277,700000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1278,1000000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1279,712000.0,u,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1280,1650000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1281,1200000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1282,330000.0,u,1,3068.0,1.0,1.0,1970.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1283,846000.0,h,2,3068.0,2.0,1.0,1880.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1284,1345000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1285,1802500.0,h,2,3068.0,2.0,2.0,1880.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1286,1520000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1287,1625000.0,h,3,3068.0,3.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1288,2555000.0,h,3,3068.0,3.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1289,1055000.0,h,2,3068.0,2.0,1.0,1910.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1290,950000.0,h,1,3068.0,1.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1291,1030000.0,u,3,3068.0,3.0,2.0,1995.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1292,1350000.0,h,2,3068.0,2.0,1.0,1900.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1293,1852000.0,h,3,3068.0,3.0,2.0,1900.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1294,1100000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1295,700000.0,h,2,3068.0,2.0,2.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1296,1600000.0,h,3,3068.0,3.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1297,620000.0,u,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1298,1270000.0,h,2,3068.0,2.0,1.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1299,1275000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1300,1680000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1301,1460000.0,h,3,3068.0,3.0,1.0,1900.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1302,556000.0,u,2,3068.0,2.0,1.0,1968.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1303,1321000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1304,960000.0,h,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1305,495000.0,u,1,3068.0,1.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1306,973000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1307,1705000.0,h,3,3068.0,3.0,1.0,1900.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1308,850250.0,u,3,3068.0,3.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1309,381000.0,u,1,3068.0,1.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1310,650000.0,u,2,3068.0,2.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1311,1502000.0,h,3,3068.0,3.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1312,640000.0,u,2,3068.0,2.0,2.0,2011.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1313,1662500.0,h,4,3068.0,4.0,2.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1314,591000.0,u,2,3068.0,2.0,1.0,1970.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1315,1436000.0,h,3,3068.0,3.0,2.0,1990.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1316,1320000.0,h,2,3068.0,2.0,1.0,1890.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1317,1010000.0,h,4,3068.0,4.0,3.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1318,980000.0,h,2,3068.0,2.0,1.0,,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1319,1400000.0,h,3,3068.0,3.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1320,1310000.0,h,2,3068.0,2.0,1.0,1890.0,Clifton Hill,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1321,1730000.0,h,3,3068.0,3.0,2.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1322,1385000.0,h,2,3068.0,2.0,1.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1323,1400000.0,h,2,3068.0,2.0,1.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1324,1870000.0,h,4,3068.0,4.0,3.0,1890.0,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1325,1620000.0,h,4,3068.0,4.0,1.0,,Fitzroy North,3068.0,126.01298701298701,801.3157894736842,2801.842105263158
1326,850000.0,h,2,3058.0,2.0,1.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1327,784000.0,h,3,3058.0,2.0,1.0,1890.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1328,680000.0,h,3,3058.0,3.0,1.0,1950.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1329,1221000.0,h,4,3058.0,4.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1330,807000.0,t,2,3058.0,2.0,2.0,2010.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1331,790000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1332,955000.0,h,4,3058.0,4.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1333,675000.0,h,3,3058.0,3.0,1.0,2005.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1334,1010000.0,h,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1335,1202000.0,h,3,3058.0,3.0,2.0,1940.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1336,1370000.0,h,3,3058.0,3.0,1.0,1890.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1337,550000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1338,1000000.0,h,3,3058.0,3.0,2.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1339,935500.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1340,2250000.0,u,8,3058.0,4.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1341,905000.0,h,4,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1342,860000.0,h,3,3058.0,3.0,1.0,1915.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1343,953000.0,h,2,3058.0,2.0,1.0,1890.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1344,735000.0,h,2,3058.0,2.0,1.0,1900.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1345,550000.0,t,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1346,1100000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1347,947000.0,h,3,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1348,500000.0,u,2,3058.0,2.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1349,865000.0,t,3,3058.0,3.0,2.0,2008.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1350,466000.0,u,2,3058.0,2.0,1.0,1980.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1351,740000.0,t,3,3058.0,3.0,2.0,2014.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1352,812000.0,h,3,3058.0,3.0,1.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1353,766000.0,h,3,3058.0,3.0,1.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1354,825000.0,h,3,3058.0,2.0,1.0,1910.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1355,1131000.0,h,4,3058.0,4.0,2.0,2001.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1356,1064000.0,h,3,3058.0,3.0,2.0,1940.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1357,610000.0,t,2,3058.0,2.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1358,1210000.0,h,3,3058.0,3.0,1.0,1925.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1359,434000.0,u,2,3058.0,2.0,1.0,1965.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1360,653000.0,u,2,3058.0,2.0,1.0,2012.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1361,640000.0,t,3,3058.0,3.0,1.0,1995.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1362,820000.0,h,2,3058.0,2.0,1.0,1960.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1363,1250000.0,h,4,3058.0,4.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1364,1335000.0,h,5,3058.0,5.0,3.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1365,1900000.0,h,6,3058.0,6.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1366,1090000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1367,1130000.0,h,3,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1368,1145000.0,h,4,3058.0,4.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1369,657000.0,t,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1370,763000.0,h,3,3058.0,3.0,2.0,1994.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1371,903000.0,h,2,3058.0,2.0,1.0,1910.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1372,1000000.0,h,3,3058.0,3.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1373,1742000.0,h,4,3058.0,3.0,2.0,2006.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1374,865000.0,h,4,3058.0,4.0,1.0,1925.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1375,485000.0,u,2,3058.0,2.0,2.0,1880.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1376,1278000.0,h,3,3058.0,3.0,2.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1377,590000.0,t,3,3058.0,3.0,2.0,2013.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1378,1000000.0,h,4,3058.0,4.0,2.0,1938.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1379,590000.0,t,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1380,1030000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1381,1136000.0,h,4,3058.0,4.0,3.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1382,635000.0,t,2,3058.0,2.0,1.0,2014.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1383,1061000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1384,1155000.0,h,4,3058.0,4.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1385,650000.0,h,4,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1386,1286000.0,h,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1387,885000.0,h,3,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1388,1160000.0,h,4,3058.0,4.0,2.0,1888.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1389,1400000.0,h,4,3058.0,4.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1390,470000.0,u,2,3058.0,2.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1391,1260000.0,h,3,3058.0,3.0,2.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1392,920000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1393,841000.0,h,3,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1394,537500.0,u,2,3058.0,2.0,1.0,1975.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1395,1130000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1396,598000.0,t,2,3058.0,2.0,1.0,2007.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1397,1120000.0,h,3,3058.0,3.0,2.0,2006.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1398,870000.0,h,3,3058.0,3.0,1.0,1980.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1399,680000.0,h,3,3058.0,2.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1400,482500.0,h,1,3058.0,1.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1401,825000.0,h,3,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1402,725000.0,h,3,3058.0,3.0,1.0,1900.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1403,1250000.0,h,4,3058.0,4.0,3.0,1900.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1404,1008000.0,h,2,3058.0,2.0,1.0,1940.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1405,599000.0,t,2,3058.0,2.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1406,860000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1407,990000.0,h,4,3058.0,4.0,1.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1408,451000.0,u,2,3058.0,2.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1409,635000.0,h,2,3058.0,2.0,2.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1410,1020000.0,h,5,3058.0,5.0,2.0,1985.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1411,967000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1412,1025000.0,h,3,3058.0,3.0,1.0,1950.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1413,700000.0,h,3,3058.0,3.0,1.0,2000.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1414,1130000.0,h,3,3058.0,3.0,1.0,1945.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1415,835000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1416,1075000.0,h,4,3058.0,4.0,1.0,1925.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1417,845000.0,h,3,3058.0,3.0,1.0,1980.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1418,600000.0,t,3,3058.0,3.0,1.0,1976.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1419,1461000.0,h,4,3058.0,4.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1420,1150000.0,h,4,3058.0,4.0,2.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1421,515000.0,u,2,3058.0,2.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1422,770000.0,h,3,3058.0,4.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1423,472000.0,h,2,3058.0,2.0,1.0,1975.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1424,901000.0,h,2,3058.0,2.0,1.0,1940.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1425,642000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1426,605000.0,h,2,3058.0,2.0,1.0,1969.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1427,687000.0,t,3,3058.0,3.0,1.0,1995.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1428,975000.0,h,4,3058.0,4.0,2.0,1996.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1429,985000.0,h,3,3058.0,3.0,1.0,1880.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1430,835000.0,h,3,3058.0,3.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1431,951000.0,h,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1432,1370000.0,h,3,3058.0,3.0,1.0,1930.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1433,700000.0,h,2,3058.0,2.0,1.0,1925.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1434,810000.0,t,3,3058.0,3.0,2.0,2010.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1435,445000.0,u,2,3058.0,2.0,1.0,2007.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1436,838000.0,h,4,3058.0,4.0,1.0,1960.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1437,810000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1438,1150000.0,h,4,3058.0,4.0,1.0,1990.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1439,931000.0,h,4,3058.0,3.0,1.0,1920.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1440,1331000.0,h,4,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1441,1007000.0,h,1,3058.0,1.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1442,981000.0,h,2,3058.0,2.0,1.0,1910.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1443,570000.0,t,2,3058.0,2.0,1.0,1900.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1444,500000.0,h,2,3058.0,2.0,1.0,1970.0,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1445,830000.0,h,3,3058.0,3.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1446,1194500.0,h,3,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1447,425000.0,u,2,3058.0,2.0,2.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1448,645000.0,h,2,3058.0,2.0,1.0,,Coburg,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1449,895000.0,h,4,3058.0,4.0,2.0,,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1450,655000.0,h,3,3058.0,3.0,1.0,1950.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1451,631000.0,t,3,3058.0,3.0,1.0,2012.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1452,600000.0,t,2,3058.0,2.0,1.0,2010.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1453,820000.0,h,4,3058.0,4.0,1.0,,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1454,715000.0,h,3,3058.0,3.0,2.0,2010.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1455,735000.0,h,3,3058.0,3.0,1.0,,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1456,864000.0,h,3,3058.0,3.0,1.0,1950.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1457,700000.0,h,3,3058.0,3.0,1.0,1950.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1458,735000.0,h,4,3058.0,4.0,2.0,,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1459,591000.0,t,2,3058.0,2.0,1.0,2008.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1460,860000.0,h,3,3058.0,2.0,1.0,1950.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1461,765000.0,h,2,3058.0,2.0,1.0,1925.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1462,625000.0,h,3,3058.0,3.0,1.0,2014.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1463,745000.0,h,2,3058.0,2.0,1.0,1940.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1464,1050000.0,h,4,3058.0,4.0,3.0,2016.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1465,782000.0,h,3,3058.0,3.0,1.0,,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1466,935000.0,h,2,3058.0,2.0,1.0,1960.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
1467,1009000.0,h,4,3058.0,4.0,1.0,1950.0,Coburg North,3058.0,103.10526315789474,896.0555555555555,3624.1666666666665
