,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_std,airbnb_weekly_price_mean,airbnb_weekly_price_std,airbnb_monthly_price_mean,airbnb_monthly_price_std
2689,Footscray,2,u,316000.0,6.4,3011,2.0,1.0,1.0,0.0,55.0,1960.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2690,Footscray,2,h,800000.0,6.4,3011,2.0,1.0,2.0,260.0,,1940.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2691,Footscray,2,h,760000.0,6.4,3011,2.0,1.0,0.0,130.0,70.0,1920.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2692,Footscray,3,t,735000.0,6.4,3011,3.0,2.0,2.0,112.0,168.0,2010.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2693,Footscray,2,h,823000.0,6.4,3011,2.0,1.0,0.0,238.0,,,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2694,Footscray,4,h,1225000.0,6.4,3011,4.0,2.0,1.0,319.0,130.0,1915.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2695,Footscray,2,u,296000.0,6.4,3011,2.0,1.0,1.0,0.0,,,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2696,Footscray,3,h,886500.0,6.4,3011,3.0,1.0,0.0,268.0,,,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2697,Footscray,3,h,767500.0,6.4,3011,3.0,2.0,0.0,458.0,98.0,1930.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2698,Footscray,2,u,395000.0,6.4,3011,2.0,2.0,1.0,0.0,79.0,2009.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2699,Footscray,4,h,815000.0,6.4,3011,4.0,2.0,1.0,369.0,151.0,1910.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2700,Footscray,3,t,757000.0,6.4,3011,3.0,2.0,2.0,102.0,102.0,2011.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2701,Footscray,4,h,1450000.0,6.4,3011,4.0,1.0,1.0,799.0,160.0,1910.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2702,Footscray,2,h,745000.0,6.4,3011,2.0,1.0,1.0,355.0,74.0,1890.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2703,Footscray,2,h,716000.0,6.4,3011,2.0,1.0,2.0,274.0,275.0,2000.0,Maribyrnong,Western Metropolitan,7570.0,3011.0,198.0,95.6010101010101,82.91845054388608,441.9166666666667,186.02312073845923,1624.611111111111,738.7727612807997
2704,Glen Iris,3,h,1735000.0,9.2,3146,3.0,2.0,3.0,680.0,170.0,1935.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2705,Glen Iris,2,h,1699000.0,9.2,3146,3.0,1.0,2.0,653.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2706,Glen Iris,4,h,3400000.0,9.2,3146,4.0,3.0,2.0,856.0,265.0,1920.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2707,Glen Iris,5,h,3730000.0,9.2,3146,4.0,3.0,2.0,919.0,353.0,1925.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2708,Glen Iris,4,h,1800000.0,9.2,3146,4.0,2.0,2.0,868.0,217.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2709,Glen Iris,4,h,1998000.0,9.2,3146,4.0,2.0,1.0,739.0,183.0,2002.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2710,Glen Iris,2,u,671000.0,9.2,3146,2.0,1.0,1.0,0.0,85.0,1960.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2711,Glen Iris,4,h,3110000.0,9.2,3146,4.0,2.0,4.0,1318.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2712,Glen Iris,3,h,1780000.0,9.2,3146,3.0,1.0,2.0,627.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2713,Glen Iris,3,h,1425000.0,9.2,3146,3.0,2.0,2.0,217.0,163.0,2006.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2714,Glen Iris,3,h,1530000.0,9.2,3146,3.0,1.0,1.0,753.0,118.0,1940.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2715,Glen Iris,4,h,1900000.0,9.2,3146,4.0,4.0,2.0,708.0,323.0,1985.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2716,Glen Iris,2,h,1500000.0,9.2,3146,3.0,1.0,2.0,660.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2717,Glen Iris,3,h,1360000.0,9.2,3146,3.0,2.0,1.0,704.0,134.0,1940.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2718,Glen Iris,5,h,2175000.0,9.2,3146,5.0,3.0,4.0,619.0,327.0,2003.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2719,Glen Iris,4,h,2325000.0,9.2,3146,4.0,3.0,2.0,638.0,314.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2720,Glen Iris,4,h,2538000.0,9.2,3146,4.0,2.0,3.0,630.0,314.0,2000.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2721,Glen Iris,4,h,2300000.0,9.2,3146,4.0,3.0,4.0,1258.0,254.0,1941.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2722,Glen Iris,2,u,550000.0,9.2,3146,2.0,1.0,1.0,0.0,63.0,1968.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2723,Glen Iris,3,h,1600000.0,9.2,3146,3.0,2.0,1.0,704.0,134.0,1940.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2724,Glen Iris,3,h,2100000.0,9.2,3146,3.0,2.0,2.0,904.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2725,Glen Iris,3,h,2115000.0,9.2,3146,4.0,2.0,2.0,745.0,157.0,1920.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2726,Glen Iris,3,h,1700000.0,9.2,3146,3.0,2.0,2.0,625.0,188.0,1951.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2727,Glen Iris,4,h,3500000.0,9.2,3146,4.0,2.0,2.0,859.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2728,Glen Iris,3,h,1750000.0,9.2,3146,3.0,2.0,2.0,652.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2729,Glen Iris,3,h,967500.0,9.2,3146,3.0,2.0,1.0,233.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2730,Glen Iris,4,h,2077000.0,9.2,3146,4.0,2.0,3.0,553.0,143.0,1910.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2731,Glen Iris,4,h,2850000.0,9.2,3146,4.0,3.0,2.0,1184.0,305.0,1935.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2732,Glen Iris,2,u,411000.0,9.2,3146,2.0,1.0,1.0,0.0,65.0,1970.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2733,Glen Iris,3,h,1222000.0,9.2,3146,3.0,1.0,1.0,215.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2734,Glen Iris,4,h,1550000.0,9.2,3146,3.0,2.0,2.0,662.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2735,Glen Iris,3,h,1660000.0,9.2,3146,3.0,1.0,2.0,297.0,,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2736,Glen Iris,6,h,2250000.0,9.2,3146,5.0,3.0,2.0,650.0,,1940.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2737,Glen Iris,3,u,1162000.0,9.2,3146,2.0,2.0,2.0,281.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2738,Glen Iris,4,h,2020000.0,9.2,3146,4.0,2.0,2.0,630.0,351.0,2009.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2739,Glen Iris,2,h,845000.0,9.2,3146,2.0,0.0,0.0,207.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2740,Glen Iris,3,h,1510000.0,9.2,3146,3.0,2.0,2.0,370.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2741,Glen Iris,4,h,2010000.0,9.2,3146,4.0,2.0,2.0,659.0,212.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2742,Glen Iris,4,h,2975000.0,9.2,3146,4.0,3.0,4.0,0.0,30.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2743,Glen Iris,2,u,585000.0,9.2,3146,2.0,1.0,1.0,0.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2744,Glen Iris,3,h,1275000.0,9.2,3146,3.0,2.0,2.0,669.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2745,Glen Iris,1,u,452000.0,9.2,3146,1.0,1.0,1.0,63.0,52.0,1980.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2746,Glen Iris,3,t,1625000.0,9.2,3146,3.0,2.0,2.0,365.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2747,Glen Iris,4,h,1800000.0,9.2,3146,4.0,3.0,2.0,743.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2748,Glen Iris,3,h,1820000.0,9.2,3146,3.0,1.0,3.0,650.0,136.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2749,Glen Iris,1,u,291000.0,9.2,3146,1.0,1.0,1.0,1097.0,38.0,1982.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2750,Glen Iris,2,u,710000.0,9.2,3146,2.0,1.0,2.0,123.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2751,Glen Iris,4,h,2376000.0,9.2,3146,4.0,2.0,2.0,652.0,230.0,1925.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2752,Glen Iris,2,h,1020000.0,9.2,3146,2.0,1.0,0.0,251.0,,1910.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2753,Glen Iris,3,h,1456000.0,9.2,3146,3.0,1.0,2.0,504.0,142.0,1920.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2754,Glen Iris,3,h,1875000.0,9.2,3146,3.0,2.0,3.0,607.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2755,Glen Iris,3,h,1430000.0,9.2,3146,3.0,3.0,2.0,385.0,255.0,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2756,Glen Iris,6,h,2300000.0,9.2,3146,6.0,2.0,2.0,0.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2757,Glen Iris,1,t,345000.0,9.2,3146,1.0,1.0,1.0,745.0,44.0,1970.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2758,Glen Iris,5,h,2000000.0,9.2,3146,5.0,3.0,1.0,696.0,248.0,1920.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2759,Glen Iris,4,h,1550000.0,9.2,3146,4.0,0.0,0.0,769.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2760,Glen Iris,3,h,1625000.0,9.2,3146,4.0,2.0,4.0,1005.0,,1980.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2761,Glen Iris,2,u,480000.0,9.2,3146,2.0,1.0,1.0,0.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2762,Glen Iris,2,t,585000.0,9.2,3146,2.0,1.0,1.0,84.0,84.0,1960.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2763,Glen Iris,5,h,1960000.0,9.2,3146,5.0,3.0,2.0,650.0,,1940.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2764,Glen Iris,4,h,1700000.0,9.2,3146,4.0,3.0,1.0,650.0,266.0,1946.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2765,Glen Iris,2,u,680000.0,9.2,3146,2.0,1.0,1.0,0.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2766,Glen Iris,3,t,1220000.0,9.2,3146,3.0,2.0,2.0,278.0,,1999.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2767,Glen Iris,3,h,1375000.0,9.2,3146,3.0,2.0,2.0,328.0,176.0,1990.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2768,Glen Iris,2,h,920000.0,9.2,3146,2.0,1.0,2.0,334.0,115.0,1930.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2769,Glen Iris,2,u,382000.0,9.2,3146,2.0,1.0,1.0,1069.0,33.0,1960.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2770,Glen Iris,2,u,545000.0,9.2,3146,3.0,0.0,0.0,0.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2771,Glen Iris,4,t,1350000.0,9.2,3146,3.0,2.0,2.0,342.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2772,Glen Iris,2,h,1280000.0,9.2,3146,2.0,1.0,1.0,412.0,123.0,1950.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2773,Glen Iris,3,h,1825000.0,9.2,3146,3.0,1.0,2.0,652.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2774,Glen Iris,5,h,2825000.0,9.2,3146,5.0,4.0,4.0,802.0,206.0,2013.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2775,Glen Iris,3,h,2825000.0,9.2,3146,4.0,2.0,4.0,885.0,217.0,1910.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2776,Glen Iris,4,h,1825000.0,9.2,3146,3.0,3.0,2.0,366.0,26.0,1999.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2777,Glen Iris,1,u,328000.0,9.2,3146,1.0,1.0,0.0,0.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2778,Glen Iris,4,h,2016000.0,9.2,3146,4.0,2.0,3.0,733.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2779,Glen Iris,5,h,3085000.0,9.2,3146,5.0,3.0,3.0,778.0,326.0,2000.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2780,Glen Iris,3,h,1710000.0,9.2,3146,3.0,1.0,3.0,557.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2781,Glen Iris,3,h,1770000.0,9.2,3146,3.0,1.0,3.0,603.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2782,Glen Iris,3,h,1765000.0,9.2,3146,3.0,1.0,2.0,650.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2783,Glen Iris,2,u,511000.0,9.2,3146,2.0,1.0,1.0,0.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2784,Glen Iris,3,h,2000000.0,9.2,3146,2.0,1.0,2.0,821.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2785,Glen Iris,2,h,1600000.0,9.2,3146,2.0,2.0,2.0,718.0,184.0,1950.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2786,Glen Iris,3,h,1880000.0,9.2,3146,3.0,2.0,2.0,668.0,,1920.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2787,Glen Iris,5,h,2352500.0,9.2,3146,5.0,3.0,2.0,642.0,336.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2788,Glen Iris,5,h,3860000.0,9.2,3146,5.0,4.0,2.0,830.0,520.0,2009.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2789,Glen Iris,4,h,2625000.0,9.2,3146,4.0,3.0,2.0,840.0,326.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2790,Glen Iris,2,u,856500.0,9.2,3146,2.0,1.0,1.0,0.0,,1960.0,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2791,Glen Iris,5,h,1650000.0,9.2,3146,5.0,2.0,2.0,400.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2792,Glen Iris,2,t,600000.0,9.2,3146,2.0,1.0,1.0,0.0,1143.0,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2793,Glen Iris,2,u,690000.0,9.2,3146,2.0,1.0,2.0,166.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2794,Glen Iris,3,t,1200000.0,9.2,3146,3.0,2.0,2.0,541.0,,,Stonnington,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2795,Glen Iris,4,h,3010000.0,9.2,3146,3.0,3.0,2.0,677.0,,1910.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2796,Glen Iris,2,u,785000.0,9.2,3146,2.0,1.0,1.0,0.0,,,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2797,Glen Iris,4,h,1950000.0,9.2,3146,4.0,2.0,2.0,775.0,155.0,1960.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
2798,Glen Iris,3,h,2200000.0,9.2,3146,3.0,1.0,2.0,700.0,142.0,1930.0,Boroondara,Southern Metropolitan,10412.0,3146.0,72.0,135.83333333333334,121.75940256372834,770.1111111111111,312.19803188218714,2940.75,1220.5090126664365
