,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_std,airbnb_weekly_price_mean,airbnb_weekly_price_std,airbnb_monthly_price_mean,airbnb_monthly_price_std
1890,Kensington,2,t,750000.0,4.2,3031,2.0,1.0,1.0,325.0,112.0,2002.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1891,Kensington,2,h,905000.0,4.2,3031,2.0,2.0,1.0,138.0,126.0,1999.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1892,Kensington,2,h,960000.0,4.2,3031,2.0,1.0,1.0,174.0,72.0,1900.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1893,Kensington,2,h,1031000.0,4.2,3031,2.0,1.0,1.0,163.0,99.0,1900.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1894,Kensington,3,h,870000.0,4.2,3031,3.0,1.0,1.0,211.0,95.0,1992.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1895,Kensington,3,h,1165000.0,4.2,3031,3.0,1.0,0.0,239.0,135.0,1910.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1896,Kensington,5,h,1710000.0,4.2,3031,5.0,2.0,2.0,566.0,270.0,1890.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1897,Kensington,3,h,1455000.0,4.2,3031,3.0,1.0,0.0,275.0,120.0,1900.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1898,Kensington,1,u,365000.0,4.2,3031,1.0,1.0,1.0,0.0,47.0,2012.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1899,Kensington,2,h,765000.0,4.2,3031,2.0,1.0,2.0,158.0,76.0,1965.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1900,Kensington,1,u,370000.0,4.2,3031,1.0,1.0,1.0,0.0,50.0,2012.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1901,Kensington,2,h,1234500.0,4.2,3031,2.0,2.0,2.0,169.0,127.0,2008.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1902,Kensington,2,u,666000.0,4.2,3031,2.0,1.0,2.0,1111.0,92.0,1998.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1903,Kensington,2,h,825000.0,4.2,3031,2.0,1.0,1.0,211.0,88.0,1915.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1904,Kensington,2,t,812000.0,4.2,3031,2.0,1.0,0.0,132.0,79.0,1887.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1905,Kensington,5,h,1900000.0,4.2,3031,5.0,2.0,2.0,566.0,270.0,1890.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1906,Kensington,1,u,445000.0,4.2,3031,1.0,1.0,0.0,0.0,67.0,1997.0,Moonee Valley,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1907,Kensington,2,h,732000.0,4.2,3031,3.0,2.0,1.0,94.0,130.0,2002.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1908,Kensington,3,h,1260000.0,4.2,3031,3.0,2.0,2.0,250.0,147.0,1900.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1909,Kensington,3,h,1000000.0,4.2,3031,3.0,2.0,2.0,211.0,132.0,1997.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1910,Kensington,2,h,1155000.0,4.2,3031,2.0,1.0,1.0,197.0,101.0,1890.0,Moonee Valley,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1911,Kensington,3,t,790000.0,4.2,3031,3.0,2.0,2.0,1181.0,136.0,2003.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1912,Kensington,2,t,700000.0,4.2,3031,2.0,2.0,1.0,324.0,97.0,2009.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1913,Kensington,3,h,1230000.0,4.2,3031,3.0,1.0,1.0,312.0,109.0,1915.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1914,Kensington,2,u,460000.0,4.2,3031,2.0,1.0,1.0,0.0,84.0,2010.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1915,Kensington,2,u,395000.0,4.2,3031,2.0,1.0,1.0,0.0,80.0,2002.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1916,Kensington,2,h,850000.0,4.2,3031,2.0,1.0,1.0,169.0,90.0,1900.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1917,Kensington,2,h,868000.0,4.2,3031,2.0,1.0,1.0,97.0,103.0,2000.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1918,Kensington,2,t,773000.0,4.2,3031,2.0,1.0,1.0,0.0,90.0,1970.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1919,Kensington,2,u,410000.0,4.2,3031,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1920,Kensington,2,u,425000.0,4.2,3031,2.0,1.0,1.0,0.0,59.0,2006.0,Melbourne,Northern Metropolitan,5263.0,3031.0,188.0,119.91489361702128,139.63877459565754,645.3888888888889,439.97247760030587,2184.090909090909,1302.6637674047324
1921,Kew,2,u,610000.0,5.6,3101,2.0,1.0,1.0,745.0,72.0,1968.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1922,Kew,3,u,882000.0,5.6,3101,3.0,2.0,2.0,0.0,141.0,1950.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1923,Kew,4,h,3550000.0,5.6,3101,4.0,3.0,4.0,992.0,374.0,1935.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1924,Kew,2,h,1326000.0,5.6,3101,2.0,1.0,2.0,405.0,80.0,1890.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1925,Kew,4,h,1950000.0,5.6,3101,3.0,2.0,2.0,400.0,251.0,2000.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1926,Kew,4,h,2550000.0,5.6,3101,4.0,2.0,2.0,603.0,220.0,1930.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1927,Kew,3,h,1878000.0,5.6,3101,3.0,2.0,1.0,392.0,426.0,2015.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1928,Kew,4,h,1910000.0,5.6,3101,4.0,3.0,2.0,277.0,199.0,2016.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1929,Kew,3,h,1410000.0,5.6,3101,3.0,1.0,2.0,304.0,127.0,1885.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1930,Kew,3,h,2310000.0,5.6,3101,3.0,1.0,2.0,782.0,175.0,1920.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1931,Kew,4,h,2315000.0,5.6,3101,4.0,2.0,0.0,364.0,183.0,1900.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1932,Kew,3,t,800000.0,5.6,3101,3.0,2.0,2.0,848.0,97.0,1970.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1933,Kew,2,u,580000.0,5.6,3101,2.0,1.0,1.0,0.0,90.0,1970.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1934,Kew,3,h,1905000.0,5.6,3101,4.0,2.0,2.0,591.0,190.0,1910.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1935,Kew,2,u,478000.0,5.6,3101,1.0,1.0,1.0,0.0,51.0,1970.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1936,Kew,2,u,672000.0,5.6,3101,2.0,1.0,1.0,0.0,77.0,1966.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1937,Kew,4,h,2286000.0,5.6,3101,4.0,3.0,2.0,712.0,237.0,1975.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1938,Kew,3,h,1575000.0,5.6,3101,3.0,2.0,2.0,397.0,80.0,1940.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1939,Kew,2,u,590000.0,5.6,3101,2.0,1.0,1.0,0.0,80.0,1975.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1940,Kew,4,h,2350000.0,5.6,3101,4.0,2.0,2.0,861.0,358.0,1983.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1941,Kew,4,h,1312000.0,5.6,3101,4.0,2.0,1.0,687.0,180.0,1955.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1942,Kew,2,u,890000.0,5.6,3101,2.0,2.0,1.0,89.0,87.0,1965.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1943,Kew,2,h,1331000.0,5.6,3101,2.0,1.0,1.0,424.0,89.0,1940.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1944,Kew,4,h,1800000.0,5.6,3101,5.0,2.0,2.0,586.0,187.0,1940.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1945,Kew,3,h,1476000.0,5.6,3101,3.0,2.0,2.0,288.0,203.0,1997.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1946,Kew,4,h,2590000.0,5.6,3101,4.0,2.0,2.0,660.0,215.0,1928.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1947,Kew,4,h,2625000.0,5.6,3101,4.0,2.0,2.0,717.0,225.0,1890.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1948,Kew,4,h,2265000.0,5.6,3101,4.0,1.0,1.0,650.0,242.0,1930.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1949,Kew,5,h,2550000.0,5.6,3101,5.0,4.0,2.0,597.0,342.0,2016.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1950,Kew,3,t,1330000.0,5.6,3101,3.0,2.0,2.0,205.0,184.0,1995.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1951,Kew,3,h,1450000.0,5.6,3101,3.0,2.0,2.0,247.0,204.0,1998.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1952,Kew,3,h,3650000.0,5.6,3101,3.0,2.0,3.0,1353.0,282.0,1960.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1953,Kew,2,u,551000.0,5.6,3101,2.0,1.0,2.0,0.0,86.0,1992.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1954,Kew,4,h,2460000.0,5.6,3101,4.0,4.0,2.0,737.0,293.0,1910.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1955,Kew,4,h,2850000.0,5.6,3101,4.0,2.0,4.0,690.0,248.0,1890.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1956,Kew,5,h,2425000.0,5.6,3101,5.0,2.0,2.0,534.0,237.0,1890.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1957,Kew,2,u,610000.0,5.6,3101,2.0,1.0,1.0,745.0,72.0,1968.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1958,Kew,3,u,955000.0,5.6,3101,3.0,2.0,2.0,140.0,121.0,1980.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1959,Kew,2,t,707500.0,5.6,3101,2.0,1.0,1.0,124.0,86.0,1992.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1960,Kew,3,t,732000.0,5.6,3101,3.0,1.0,1.0,904.0,110.0,1980.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1961,Kew,2,h,2875000.0,5.6,3101,2.0,1.0,1.0,1065.0,90.0,1910.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1962,Kew,3,h,1500000.0,5.6,3101,3.0,1.0,2.0,857.0,130.0,1941.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1963,Kew,4,h,1750000.0,5.6,3101,4.0,3.0,2.0,641.0,230.0,2010.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1964,Kew,3,u,1100000.0,5.6,3101,3.0,1.0,1.0,0.0,115.0,1935.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1965,Kew,3,h,1440000.0,5.6,3101,3.0,1.0,1.0,298.0,130.0,1900.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1966,Kew,4,h,2560000.0,5.6,3101,4.0,3.0,4.0,670.0,346.0,1990.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1967,Kew,5,h,2600000.0,5.6,3101,5.0,2.0,2.0,674.0,281.0,1959.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1968,Kew,5,h,3280000.0,5.6,3101,4.0,5.0,2.0,480.0,147.0,1979.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1969,Kew,3,u,620000.0,5.6,3101,3.0,1.0,1.0,0.0,112.0,1970.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1970,Kew,5,h,2800000.0,5.6,3101,5.0,2.0,3.0,920.0,241.0,1900.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1971,Kew,3,h,1420000.0,5.6,3101,3.0,2.0,2.0,275.0,153.0,1999.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1972,Kew,3,h,1800000.0,5.6,3101,4.0,2.0,1.0,336.0,139.0,1910.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1973,Kew,1,u,395000.0,5.6,3101,1.0,1.0,1.0,0.0,55.0,2005.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1974,Kew,4,h,2250000.0,5.6,3101,4.0,3.0,2.0,741.0,307.0,1890.0,Boroondara,Southern Metropolitan,10331.0,3101.0,107.0,139.5981308411215,153.91824954709915,609.75,310.3457749027687,1300.0,282.842712474619
1975,Kew East,5,h,1950000.0,7.5,3102,5.0,2.0,3.0,711.0,253.0,1940.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1976,Kew East,2,u,605000.0,7.5,3102,2.0,1.0,1.0,0.0,83.0,1960.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1977,Kew East,3,h,1920000.0,7.5,3102,3.0,1.0,2.0,672.0,152.0,1940.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1978,Kew East,3,h,1615000.0,7.5,3102,3.0,1.0,1.0,702.0,127.0,1933.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1979,Kew East,4,h,2081000.0,7.5,3102,3.0,4.0,3.0,948.0,311.0,1960.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1980,Kew East,4,h,1315000.0,7.5,3102,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1981,Kew East,3,h,1750000.0,7.5,3102,3.0,2.0,4.0,611.0,160.0,1930.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1982,Kew East,5,h,2100000.0,7.5,3102,5.0,3.0,2.0,695.0,360.0,1950.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1983,Kew East,6,h,1300000.0,7.5,3102,6.0,3.0,2.0,730.0,310.0,1968.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1984,Kew East,4,h,1315000.0,7.5,3102,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1985,Kew East,3,t,1620000.0,7.5,3102,3.0,2.0,2.0,248.0,167.0,2012.0,Boroondara,Southern Metropolitan,2671.0,3102.0,12.0,759.0833333333334,2281.2408289562436,1589.0,,5627.0,
1986,Maidstone,3,t,615000.0,9.2,3012,3.0,2.0,2.0,165.0,161.0,2007.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1987,Maidstone,3,h,715000.0,9.2,3012,3.0,1.0,1.0,576.0,128.0,1970.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1988,Maidstone,4,h,826000.0,9.2,3012,4.0,2.0,2.0,308.0,185.0,2012.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1989,Maidstone,2,u,275000.0,9.2,3012,2.0,1.0,1.0,1972.0,63.0,1960.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1990,Maidstone,2,h,711000.0,9.2,3012,2.0,1.0,0.0,163.0,69.0,1920.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1991,Maidstone,3,t,695000.0,9.2,3012,3.0,2.0,1.0,156.0,124.0,2012.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1992,Maidstone,3,h,490000.0,9.2,3012,3.0,1.0,2.0,306.0,91.0,1960.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1993,Maidstone,2,h,502000.0,9.2,3012,2.0,1.0,1.0,144.0,79.0,2005.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1994,Maidstone,3,h,721000.0,9.2,3012,2.0,2.0,1.0,239.0,121.0,1955.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1995,Maidstone,3,h,840000.0,9.2,3012,3.0,1.0,1.0,584.0,81.0,1900.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1996,Maidstone,2,u,335000.0,9.2,3012,2.0,1.0,1.0,0.0,70.0,2009.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1997,Maidstone,3,h,832000.0,9.2,3012,3.0,1.0,2.0,300.0,125.0,1950.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1998,Maidstone,2,h,646000.0,9.2,3012,2.0,1.0,2.0,270.0,95.0,1900.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
1999,Maidstone,3,h,673000.0,9.2,3012,3.0,1.0,2.0,285.0,107.0,1910.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
2000,Maidstone,3,h,695000.0,9.2,3012,3.0,1.0,2.0,214.0,146.0,2007.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
2001,Maidstone,2,u,349000.0,9.2,3012,2.0,1.0,1.0,0.0,69.0,2011.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
2002,Maidstone,3,t,555000.0,9.2,3012,3.0,1.0,2.0,210.0,121.0,2012.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
2003,Maidstone,5,h,1350000.0,9.2,3012,5.0,3.0,2.0,527.0,358.0,2009.0,Maribyrnong,Western Metropolitan,3873.0,3012.0,76.0,112.63157894736842,84.29469609337045,518.0,349.9460275845722,2335.0,1503.6040037190644
